filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
Foggy/foggy137.jpg,-0.46846282,0.8157482,-1.2714797,0.14767222,0.5826052,-0.147592,0.3382904,-0.09967555,-0.5286659,1.1093875,2.0399656,-0.09659627,-0.13690713,-0.5859892,0.90875363,-0.7133247,0.42123783,0.67621076,1.3372164,0.074964166,-1.0299734,-0.63590777,1.6589047,-0.32821703,0.102492474,0.11444734,0.27804074,1.2089671,-0.9092774,-0.921723,-0.26976055,0.9915939,1
Foggy/foggy138.jpg,0.48836344,1.0734757,-0.748967,-0.57828915,0.16063023,-0.97638774,0.14438477,-0.2294296,0.43797535,-0.37148327,0.22524162,-0.30369064,-0.2999348,-0.015441817,0.021645628,-1.2671745,1.7326399,0.4120158,-0.12585041,-0.31639013,-0.6866081,-0.34544292,0.40856746,0.8533081,0.15887338,-0.30896717,1.6624112,0.7743728,-0.46563926,-1.1165882,-0.52006316,0.40846074,1
Foggy/foggy139.jpg,0.053253938,0.74978924,-0.42068172,-0.4269213,-0.0019946732,-0.7563735,-0.68065375,-0.34260944,0.11813395,0.39980114,0.7015072,-0.22235297,-0.25414962,-0.43045735,0.7364589,-1.5954425,1.0623881,0.7258666,-0.052069373,-0.3519592,-0.96100736,-0.081218794,0.6537851,0.99032736,-0.26283157,-0.013151826,0.8560823,1.315651,-0.8046617,-0.7678533,-0.36103517,0.53509843,1
Foggy/foggy14.jpg,-0.24837957,0.8378298,-1.5800862,-0.8718983,-0.12697491,-0.988168,-0.1270606,-0.0067737736,-0.7395943,0.41634822,1.0842894,-0.6488793,-1.0433435,-0.9576454,0.3798747,-0.87369037,0.9034809,0.33114845,0.6622191,-0.32098377,-0.6605344,-0.72282135,0.80365527,0.79559255,-0.28621715,-0.8377477,1.5344789,1.7878969,-1.0467563,-0.97248775,0.47069135,1.478375,1
Foggy/foggy140.jpg,0.22951639,0.98398,0.08336535,1.192955,-0.5130775,-0.6658006,0.16364735,-0.06402378,-0.050405465,-0.18444714,0.043443337,-0.49853647,0.40949643,-1.740282,-0.26253653,0.734264,-0.3929176,-0.052560635,2.0907133,-3.1265602,0.14068413,-0.6147791,0.99234027,2.0493164,1.1437273,-0.70122916,1.3866844,1.9164172,-2.0889843,1.0019878,0.36558476,-0.13629419,1
Foggy/foggy141.jpg,0.81627417,1.383003,-1.3420017,-0.5110712,-0.22780393,-0.8066747,0.610075,-0.118094526,0.19893695,-0.7406015,0.31296936,0.29605877,-0.81370974,-0.08247847,-0.27418566,-0.49519414,1.4406278,0.2198009,0.7486236,-0.04996111,-0.05803283,-1.1453248,0.34122065,0.30015144,0.12825501,-0.7186969,1.4673331,0.48207796,0.09593583,-1.613729,-0.5157407,0.70890206,1
Foggy/foggy142.jpg,0.44659865,1.2536108,-0.5878912,-0.86333716,-0.23735063,-0.6691653,-0.01903354,-0.31509006,0.003697638,0.08333403,0.86689883,-0.83176607,0.107212804,-0.7364183,0.093131594,-0.9090744,1.2664948,0.49600157,0.7622211,-0.51922,-0.54213524,-1.2903283,0.82153034,1.1053532,-0.25558674,0.0097381845,1.2223718,1.450346,-0.92164165,-1.1233451,-0.1183673,0.61619073,1
Foggy/foggy143.jpg,1.0395199,1.6780866,0.98053247,0.26861966,-0.39337048,-1.5478106,-0.25335404,0.72026557,1.243381,-0.75246567,-1.6713309,-0.48081812,0.7207423,-1.1930057,-0.5538911,0.8301224,1.2512634,1.1937859,1.9909534,-3.227239,-0.5189568,-2.0632598,1.3746574,3.441774,1.6120241,-0.7980725,2.519545,1.5898461,-2.8685648,0.62941384,0.666863,-1.2458639,1
Foggy/foggy144.jpg,0.8370912,1.6828529,0.8000288,1.0071486,0.45680177,-1.2796408,0.3677402,0.46520156,0.9604608,-0.18339126,-0.9836077,-0.8608201,1.0688515,-2.1622832,-0.030612733,0.56239545,0.5484407,1.7740917,2.9501898,-3.4785423,-0.071706854,-1.9915127,1.9536602,3.41737,1.6238823,-0.49726635,2.0913584,1.908289,-3.3358579,1.6676271,0.42486128,-1.0065783,1
Foggy/foggy145.jpg,-0.28706926,0.31043178,-1.3213134,0.47545743,0.88084257,0.23454346,1.1227957,-0.75740856,-0.29983893,0.46897236,1.2789266,-0.4769221,0.31287715,-0.34142384,0.40840206,-1.0603534,0.105430976,-0.39607623,0.7110223,-0.41145325,0.41704226,0.6432029,0.31484604,-0.18168241,0.19884837,-0.91027576,0.62104183,1.0970134,0.117316,-0.5467473,-0.07948052,0.9461386,1
Foggy/foggy146.jpg,-0.4310502,1.0614249,-0.2942171,0.44748726,0.3465327,-1.3486423,0.26181072,0.38226727,-0.4679743,-0.37817663,0.69662786,-1.3085326,0.66716915,0.23764136,0.28351897,-0.5601425,1.278433,-1.1401274,-0.11486081,-1.2184815,-0.2772114,0.37663943,0.34256747,0.5969393,0.38784847,-0.91956025,2.4138987,1.7610683,-1.5363768,-0.6342244,-0.070167795,1.466133,1
Foggy/foggy147.jpg,0.9907812,1.4050176,0.34026617,-0.387763,-0.28345037,-0.6463084,0.08031218,-0.22284776,0.15462834,-0.27604035,0.828675,-1.5981462,0.5158444,-0.6107168,-0.8818099,-0.34346133,2.0115592,0.27457556,0.6759722,-1.5762364,-0.47038606,-1.0602758,0.6625363,1.770862,-0.29013532,0.5113203,1.6412297,1.5167383,-2.2262244,-0.2819154,-0.1463598,0.37488958,1
Foggy/foggy148.jpg,0.2500076,1.499563,-0.784271,0.4355971,-0.11160286,0.19107747,0.25213212,-0.6186641,0.013939202,0.9886381,1.3893921,-0.12049344,1.190664,-1.4119112,0.6710801,-0.1310015,0.060551886,0.20331122,2.1017327,-1.5675861,-0.5193052,-1.4274588,1.7532096,1.206664,0.41586134,-0.61435395,0.8047946,2.243096,-1.3295497,-1.2982152,0.55118036,0.6506802,1
Foggy/foggy149.jpg,0.15719344,0.62839335,-0.53913486,0.14654271,0.4672818,0.16848749,0.6556781,-0.5064468,0.11169095,0.39564532,1.1310772,-0.8220659,0.6421905,-0.48325709,-0.1368429,-0.6226374,0.61674887,-0.15141262,0.37667024,-0.4950877,-0.38488135,0.19618604,0.4564534,0.25011814,-0.0016280478,0.10375623,0.43217266,0.9857206,-0.49011254,-0.6282628,-0.43708396,0.6035791,1
Foggy/foggy15.jpg,0.2272374,0.898149,-0.8885789,-0.4397287,-0.14882645,0.17120051,0.31098294,-0.7288273,-0.063425355,0.67014724,1.061719,-0.34625927,0.43974823,-1.032419,0.4328119,-0.6258588,0.19423653,0.4372988,1.5069827,-0.703062,-0.21620318,-1.1469718,0.8719484,0.9908748,-0.065963544,-0.3870629,0.4626932,1.5951302,-0.57698005,-1.2858832,0.36065167,0.46144503,1
Foggy/foggy150.jpg,0.29811078,0.41306788,0.09453848,1.5067165,1.0352087,-0.79043937,-0.06673045,0.4530514,1.2427508,0.26136592,-0.6549616,-1.0106755,0.93892825,-0.9269756,-0.47471964,-0.6610335,0.7500157,0.66765475,0.33770213,-2.7874236,-0.9598399,1.1477689,0.6965057,2.167637,0.9573519,-1.0694484,2.1605372,1.6766773,-1.9414752,1.0064102,0.05813133,-0.06700769,1
Foggy/foggy151.jpg,1.3616259,1.9004909,-0.3372304,0.35077274,-0.21308509,-0.6216976,0.4902238,-0.39681962,0.3573533,-0.32946658,-0.18631607,-1.2769632,0.76732767,-2.5181115,-0.55686677,0.23152448,0.835225,1.0392275,2.9659336,-3.0483804,0.7938272,-2.3957016,1.4057388,3.123793,0.2276979,-0.76906323,2.1911588,2.3446066,-2.5418322,0.6640574,0.67876196,0.13902402,1
Foggy/foggy152.jpg,0.45580256,1.2797804,-0.9457534,-0.20974171,-0.3874024,-0.3432126,0.20497972,-0.017506488,-0.29266834,0.1883779,0.71253717,-1.1033734,0.38938457,-1.0928978,-0.17253861,-0.40901864,0.9696965,0.088771835,1.0514662,-0.8373539,-0.14669564,-1.1315364,0.5939972,1.1305084,-0.4895648,-0.3704344,1.2859541,1.6825562,-0.99299264,-1.1346939,0.25458226,1.2791089,1
Foggy/foggy153.jpg,0.101715304,1.1245537,0.5463046,1.3096486,0.17640138,-1.0107218,-0.097746715,1.3932397,0.7295209,0.44032955,-0.52271247,-1.1349205,1.4731544,-1.309371,-0.6460036,0.71181613,0.43128031,0.9133367,1.6287806,-3.2923367,-1.2209377,-0.44700316,1.410953,2.6760902,1.6198798,-0.68652815,1.7570969,2.0137503,-2.822933,0.45791966,0.472766,-0.08946745,1
Foggy/foggy154.jpg,0.37766546,0.8392472,0.25750962,0.90360963,0.55743766,-0.8314551,-0.086937584,0.91068435,0.95781946,0.33172908,-0.48100388,-0.8673125,1.1255419,-0.81975377,-0.7487936,0.31428117,0.756408,0.7982859,0.7653651,-2.3410592,-1.0742066,-0.043106265,1.1062639,2.0184407,1.0360316,-0.68998307,1.7597631,1.5417113,-2.0635943,0.36030686,0.38104615,-0.006029375,1
Foggy/foggy155.jpg,0.16165636,0.7209224,-1.1222892,-0.40088323,-0.43206894,-0.09567,-0.08653096,-0.21367168,-0.46201858,0.8056925,0.77637887,-0.359959,0.09423071,-1.2606134,0.32451895,-0.34226817,0.16888803,0.38104114,1.0287911,-0.035138927,-0.2588947,-1.0554112,0.7217176,0.85672766,-0.5433344,-0.3498919,0.3081023,1.3391132,-0.48099065,-1.2261716,0.5186578,1.2267488,1
Foggy/foggy156.jpg,0.2460227,0.9527948,-1.1588072,-0.20185246,0.06825458,-0.046306677,0.09737604,-0.7703259,0.100427,0.88185775,1.1848053,-0.3431202,0.4203018,-1.1045586,0.48693526,-0.95245236,0.68618274,0.5699507,1.0929875,-0.57563657,-0.7120381,-0.7689418,1.1133453,0.9091369,-0.23159291,-0.35759652,0.67465335,1.652537,-0.81710637,-1.1070827,0.11997186,0.64546645,1
Foggy/foggy157.jpg,-0.52696985,0.31007597,0.6483859,1.8416831,1.2098396,-0.5762774,-0.69299245,1.7621158,0.33710754,1.3470806,0.61181045,-1.1701858,1.5337178,0.06578214,0.38086444,-0.71451646,0.8415459,1.0861607,-0.15515995,-1.1644169,-1.955283,1.0283091,0.893468,1.0165267,0.525901,0.17997086,0.73576885,1.2237794,-2.26176,-0.048952967,-0.7980545,0.9959794,1
Foggy/foggy158.jpg,-0.95194995,1.328764,-1.3045717,2.1223147,0.8802462,0.31701127,1.6977766,0.7234423,-0.8267268,0.0536023,2.687792,-0.9419805,-0.16790095,-0.1511293,1.1631984,-1.2776878,0.19497101,0.4231365,4.0564017,-1.9254774,0.226537,-0.5151887,1.1034482,-1.2199372,0.22855759,-0.7316046,0.77157444,1.9298539,-0.9788831,-0.89396226,-1.5272866,1.2789515,1
Foggy/foggy159.jpg,-0.80765986,0.56962276,-2.0022316,0.00481683,0.3894737,-0.72815347,1.2813723,-0.4024744,-0.8937632,-0.2572412,0.77801925,-0.5371686,-1.3460134,-0.7699806,0.98525786,-1.4925296,0.046513088,-0.40479958,0.88070154,-0.5676659,0.3670046,0.72145826,-0.18252233,-0.2692169,0.33439174,-1.204169,1.4372542,1.4746113,0.5073029,-0.6035859,-0.3150106,1.0867023,1
Foggy/foggy16.jpg,-0.60363454,0.25855592,-0.59002966,0.37711185,0.772322,-0.6892922,0.27819443,0.30454165,-0.13714436,0.19632798,0.208627,-1.23682,-0.008586831,-0.3862143,0.42247912,-1.4285051,0.60952216,-0.04990517,-0.45191115,-0.965266,-0.5771035,1.462241,-0.19809477,0.74261457,0.27249658,-0.5600637,1.4428313,1.34435,-0.5197096,-0.21768114,-0.28031212,0.9319979,1
Foggy/foggy160.jpg,0.08002758,0.5591562,-1.1010805,-0.14867128,-0.20145415,0.18717909,-0.07031913,-0.73753977,-0.110753454,0.8141753,0.96699095,0.1084843,0.05858407,-1.0679649,0.42650574,-0.5060211,-0.03903729,0.24484545,1.061247,-0.4630732,-0.26755005,-0.58753884,0.7713966,0.5908357,-0.20993322,-0.60836625,0.15613802,1.3617156,-0.2687708,-0.9222992,0.35802525,0.5899521,1
Foggy/foggy161.jpg,1.2276683,1.814312,0.67000294,0.24872352,-0.8285953,-1.1103098,-0.27486825,0.75337946,0.9006041,-0.76038,-1.3220245,-1.0847473,0.9301696,-1.1583574,-0.6697285,0.27851576,1.523921,1.0343027,2.0412714,-3.2186933,-0.4817324,-2.0198946,1.1962683,3.443123,0.7504193,-0.4555593,2.8157372,2.0061936,-2.5812504,-0.2249709,0.7244406,-0.49959177,1
Foggy/foggy162.jpg,0.48779857,1.4042172,-0.8883036,0.82409674,-0.28570402,-0.07043217,0.015985578,0.5384878,-0.07107815,0.7192726,0.779219,-1.1030462,1.1796068,-1.5068692,-0.45923886,0.12773368,0.5352619,0.31408656,1.5503829,-1.9488001,-0.8714606,-0.70538354,1.2369808,1.5732784,-0.07901552,-0.3870966,1.4485526,2.2646732,-1.474567,-1.2933086,0.3318581,1.4195341,1
Foggy/foggy163.jpg,0.28279626,0.6276532,-0.4568268,-0.3285959,-0.19486769,-0.3112677,-0.21971369,0.2451115,-0.01671844,0.20741813,0.40857446,-0.79278564,0.02532747,-0.2588247,-0.19964169,-0.8053588,1.0668024,0.23793003,-0.11247507,-0.45846915,-0.9524657,-0.2557678,0.32098177,1.0526316,-0.20977694,0.2007398,1.1393402,1.0106257,-0.7581502,-1.1992283,0.020152725,0.86377925,1
Foggy/foggy164.jpg,-0.0730695,0.838878,-1.797352,-0.05244295,-0.35376737,-0.24041209,-0.045283966,-0.9948982,-0.4581683,1.059394,1.4946978,0.3933295,-0.2226807,-1.5704694,0.6188866,-0.122375906,-0.009615295,-0.15677631,1.2538067,-0.27408814,-0.5737534,-0.8758919,1.3515172,0.3490101,-0.06722198,-0.88539046,0.4150376,1.6935865,-0.5991988,-0.8770442,0.48524773,1.0161092,1
Foggy/foggy165.jpg,0.9907812,1.4050176,0.34026617,-0.387763,-0.28345037,-0.6463084,0.08031218,-0.22284776,0.15462834,-0.27604035,0.828675,-1.5981462,0.5158444,-0.6107168,-0.8818099,-0.34346133,2.0115592,0.27457556,0.6759722,-1.5762364,-0.47038606,-1.0602758,0.6625363,1.770862,-0.29013532,0.5113203,1.6412297,1.5167383,-2.2262244,-0.2819154,-0.1463598,0.37488958,1
Foggy/foggy166.jpg,0.42829165,1.3919053,0.5595128,0.74388385,-0.037430283,-0.33184552,-0.12472762,0.006460853,-0.11185254,0.023183862,1.6265116,-0.4190188,1.0470846,-0.32245952,0.66996586,-0.3811697,0.43191946,0.4785893,2.160975,-1.1333432,0.6076416,-2.0540662,0.85013974,0.44838685,-0.26087362,-0.29076672,0.32661474,1.3693664,-1.5228761,-0.40375084,-0.9842084,0.5668037,1
Foggy/foggy167.jpg,-0.043548375,0.5254159,-0.35536933,0.1255477,0.2152451,0.058392853,0.3695115,-0.30376863,-0.33332118,0.25579756,1.2041628,-0.53365904,0.32775372,-0.23249415,0.22472101,-0.47849846,0.280989,0.031649943,0.8554817,-0.35206282,0.12429084,-0.23169537,0.5446349,-0.09043824,-0.21140465,0.0622883,0.22779891,0.8886926,-0.42407137,-0.34628385,-0.3034963,0.5502401,1
Foggy/foggy168.jpg,0.3090418,0.8578756,-0.4530798,-0.5579435,-0.23341408,-0.39755124,0.11405403,-0.2324115,-0.11726821,-0.072401285,0.7665897,-0.41873708,-0.13672242,-0.3894277,0.09613568,-0.54682314,0.7592237,0.49367872,1.1059145,-0.45621255,-0.115541875,-1.1509011,0.5507365,0.52642286,-0.20385776,-0.022744728,0.6842853,0.9645095,-0.5270977,-0.7995293,-0.2897257,0.23698898,1
Foggy/foggy169.jpg,0.07004705,1.0560049,-0.7678429,0.4505502,0.11094125,0.16282547,0.42641097,-0.4022263,-0.4350684,0.41902867,1.75895,-0.29517674,0.47309658,-0.56512415,0.5396653,-0.542998,0.21011442,0.10933301,1.830784,-0.51289505,0.5834436,-1.110174,0.97198325,-0.07106872,-0.3853853,-0.5561267,0.26125583,1.4014186,-0.64308685,-0.68707323,-0.12233937,1.120798,1
Foggy/foggy17.jpg,-0.41797203,0.24418743,-0.6995609,-0.6897988,-0.076066166,0.52801466,0.20017236,-0.0373981,-0.773583,0.8464357,0.66651976,-0.5726619,0.17064801,-0.38481277,0.6047131,-0.583449,-0.04336082,0.3843664,0.58761555,0.14638141,-0.09747788,-0.7016132,0.29512745,0.73318964,-0.086213015,0.18005523,-0.15138614,0.8221889,-0.3354186,-1.1478618,0.9068154,0.69239205,1
Foggy/foggy170.jpg,0.33717307,1.4634451,0.35643274,0.40262255,-0.5990239,-1.1501261,-0.63050354,0.34628493,-0.373676,-0.2028487,1.0197722,-0.7891198,0.47349995,-0.7091891,0.09941925,-0.14193188,0.90449303,0.25307843,1.5165052,-1.7803223,0.046444565,-1.3807006,1.0007212,1.2947538,-0.15479505,-0.34725434,1.3747932,1.9250519,-2.0669887,-0.16639385,-0.37462193,0.8904684,1
Foggy/foggy171.jpg,-0.17531857,1.1038069,-1.3220625,-1.2711283,0.15936816,-0.6372311,0.22091718,-0.30555835,-0.40560558,0.9793311,1.5538069,-0.5746714,-0.12208974,-1.0421927,0.55796313,-0.4843458,0.7751474,1.2005961,1.8434863,-0.86023843,-1.1227717,-1.7121984,1.4864941,1.2732958,0.31381446,-0.45489806,1.0080037,2.0288396,-1.6092618,-1.5446327,0.3863477,0.36310184,1
Foggy/foggy172.jpg,0.5771758,1.3919681,-0.7386576,-0.00041390583,-0.072406046,-0.10266403,0.55084604,0.18332364,0.01752418,-0.03897036,0.31532902,-1.6430477,1.0143896,-1.1155486,-0.60044575,-0.310329,0.9725165,0.05826545,0.9389546,-1.3590995,0.08567874,-0.8646457,0.5375574,1.4856243,-0.2654076,-0.3579769,1.649952,1.7257448,-1.0492903,-0.8146906,0.55600744,1.1947527,1
Foggy/foggy173.jpg,0.6648836,1.0758373,-0.7301097,0.5283437,0.36981624,-0.6168585,0.6861078,-0.91351146,0.6526983,0.044517882,0.23284853,-0.6401441,0.13017386,-1.8771892,-0.3246346,-0.30167025,0.5792528,0.3322938,1.831218,-2.6426308,-0.17036852,-0.4959371,0.9957347,2.096081,0.88041353,-1.158112,1.8551913,2.0912685,-1.7997304,0.50991976,0.10760665,-0.19891495,1
Foggy/foggy174.jpg,0.8749908,1.8667446,0.33637172,0.11424509,0.045894347,-1.6049168,0.33443063,0.9653635,1.3383291,-0.62545204,-1.5529028,-1.062842,1.2665321,-0.954929,-1.0323668,0.7087722,1.6222293,0.9045117,1.3929856,-3.174986,-0.84031546,-1.1806192,1.2243711,3.2148292,1.674273,-1.1106875,3.030625,1.9176164,-2.4198823,-0.14575316,0.82192075,-0.67269015,1
Foggy/foggy175.jpg,0.9343934,0.83443105,-0.019878529,0.17665556,0.45468676,-1.3570404,-0.029985998,0.17988566,0.9382025,-0.47187772,-1.575521,0.6559186,-0.2602642,-0.95271266,-0.27850544,0.92996544,0.8091631,1.7005389,1.7546413,-2.061444,-0.17899981,-1.2159207,1.6842902,2.354048,1.2332195,-0.9241524,2.0623834,0.78387564,-2.104292,1.3449085,0.85735846,-1.2947651,1
Foggy/foggy176.jpg,0.22833139,1.6168191,-0.09508549,-0.8162731,0.049551606,-1.4689405,-0.068958856,-0.057178304,0.2388286,-0.1655567,0.6395205,-0.9022946,0.4527863,-0.1417003,0.4464326,-1.0432963,1.8536127,-0.28691077,-0.66344243,-0.5428975,-1.5854362,-0.6018214,0.13842851,1.2912012,0.5617007,0.05602252,1.8015404,1.51444,-1.227754,-2.1196837,-1.1907561,0.687881,1
Foggy/foggy177.jpg,-0.6169896,1.0570856,-1.6109226,-0.47990716,-0.020683661,-0.4715637,0.78029394,-0.82663965,-0.9056327,-0.14161442,1.1457099,-0.53983355,-0.9255169,-0.883465,1.1093051,-1.5764194,0.3882114,-0.49841103,0.54846793,-0.23011947,0.24733838,0.25649774,0.111337245,-0.1606687,-0.111451276,-0.49317905,0.87343323,1.5741546,0.36540613,-0.8503287,-0.255884,1.1145068,1
Foggy/foggy178.jpg,-0.2789736,0.2893961,-0.6308182,0.032723945,0.28186557,-0.256594,0.53461146,-0.23420343,-0.13424289,0.04717782,0.29769024,-0.6161585,0.02971346,-0.38620216,0.23826072,-0.79231566,0.15949722,-0.08868958,0.2641381,-0.36859068,0.17278072,0.42018917,0.23458552,0.37342227,0.25153413,-0.40771025,0.7740576,0.8062564,-0.043023482,0.012439221,0.25926936,0.4501667,1
Foggy/foggy179.jpg,-0.95397246,-0.15713687,-0.3320831,1.8326823,1.4247379,-0.55436784,-0.041499693,0.86801404,0.29099518,0.7053208,0.26181158,-0.9159467,-0.07291204,0.10490169,0.7487518,-1.7168839,1.1383959,0.3817588,-0.96788603,-0.7108541,-2.089911,2.5296218,0.918579,-0.02346008,0.52751493,0.5082043,1.4879246,0.5209435,-1.44928,0.92685866,-0.5953025,0.6852802,1
Foggy/foggy18.jpg,0.4008324,1.5056541,-0.94082206,-0.28838903,0.21197307,-1.2998756,0.19584042,-0.19378506,0.24226166,-0.16386878,0.9617493,-0.37551475,-0.16025716,-0.2872127,0.34217003,-1.1071368,1.8531092,0.5339689,0.62215453,-0.54016715,-1.0581886,-0.78279567,0.8291503,0.59445924,0.15636188,-0.20661226,1.7040212,1.3088953,-0.94395834,-1.3429136,-1.2265421,0.5163828,1
Foggy/foggy180.jpg,-0.054017685,0.8024192,-0.30537048,0.115256734,0.3706044,-1.2823805,-0.3646021,-0.118545055,0.08948243,-0.2340964,0.3514217,-0.8457564,-0.40981737,-0.19695984,0.5358835,-1.9479121,1.6779794,0.2338195,-0.7364069,-0.8703501,-1.0644996,1.1106274,0.38606235,1.0106138,-0.07828808,0.16309226,1.9548775,1.3562796,-1.0291326,-0.21953598,-0.79045093,0.7364299,1
Foggy/foggy181.jpg,0.043216653,1.5587993,-2.166163,0.23166004,-0.1607863,-0.23913467,1.5267766,-0.6844523,0.104604095,-0.13006648,-0.28389376,-0.20089024,0.9829455,-0.7364831,0.76921827,-1.0884104,1.067736,-0.9383078,-0.40147015,1.2840024,-0.1637916,-0.1298765,1.0740402,-0.03741292,0.64306855,0.12991387,1.3225272,0.100616634,1.1535759,-1.1962681,0.583952,1.1009291,1
Foggy/foggy182.jpg,0.36854476,1.8715576,-0.46822405,-0.678838,-0.5843007,-1.6039262,-0.52014935,-0.083038524,-0.1962525,-0.8219491,1.1184777,-0.31933525,-0.27747887,0.3773756,0.7270926,-1.5481261,2.2198892,-0.15284427,0.23355442,-0.08062746,-0.35359538,-1.3879393,0.8214243,0.41034573,-0.4666138,-0.38371214,2.0621855,1.3419054,-0.8618885,-1.6703138,-0.7915115,1.3158505,1
Foggy/foggy183.jpg,1.1195183,1.1415449,0.19271787,0.14831042,-0.24474844,-1.276338,0.15223813,0.41643947,0.93105555,-0.8306459,-1.4432776,0.2182455,-0.3234543,-0.81422985,-0.6778205,0.85686487,1.0195287,1.2373781,1.6963911,-2.2335942,-0.28490132,-1.4027765,1.0167676,2.2999349,1.2565459,-0.62874544,2.0190034,0.78979594,-1.8161478,0.5885379,0.34931958,-1.2055202,1
Foggy/foggy184.jpg,0.7324232,0.8458974,0.7120419,0.45219272,0.098518394,-0.52222407,-0.08517587,-0.08274686,0.4916976,-0.22704165,-0.40141982,-1.0197479,0.59584284,-1.3318923,-0.227362,-0.09784353,0.48143208,0.8673026,1.7713171,-2.885004,0.34541994,-1.1326797,0.7642922,2.7330072,0.53271675,-0.5751557,1.685402,1.6851299,-2.4466972,1.0953975,0.5849176,-0.50130224,1
Foggy/foggy185.jpg,0.6521904,1.4673283,-0.257696,-0.6119027,-0.7054618,-0.5208046,-0.009164676,0.6175267,0.011702065,-0.15912008,0.08676714,-1.4426788,0.6132325,-0.69388527,-0.43860647,-0.31131572,1.4315118,0.535447,1.0848681,-0.9841491,-0.607632,-1.650816,0.6440481,1.5692742,-0.35596618,0.21752019,1.60512,1.5400404,-1.1013516,-1.5063782,0.23055376,0.7343393,1
Foggy/foggy186.jpg,-0.3015217,0.9440742,-1.7466052,-0.045345724,0.30707455,-1.0346191,0.64092773,-1.0526927,-0.58196867,0.1646655,1.9833963,0.05335614,-0.7485031,-0.6920645,1.0582403,-0.9927776,0.5390284,0.07376873,1.8444821,-0.42055106,-0.066619396,-0.6348559,1.2249736,-0.37679267,0.0339335,-0.96732736,1.2350751,1.714201,-0.5747697,-0.5263676,-0.70145607,0.66738564,1
Foggy/foggy187.jpg,-0.11335515,0.60076714,-0.4295784,-0.3024003,0.05028177,-0.84109426,-0.55618745,-0.5264945,0.13735804,-0.100468695,0.10062728,0.57505,-0.76818687,-0.38282272,0.9589057,-1.26168,0.55981696,0.71239746,-0.0600537,-0.27048934,-0.47654313,0.121321075,0.47055796,0.6034973,0.12209597,-0.12290126,0.61389357,0.6083796,-0.1800466,-0.10690622,-0.4188733,-0.124215886,1
Foggy/foggy188.jpg,-0.3680033,0.2843106,-0.33180344,0.0029463964,0.25376928,-0.66159695,-0.37745285,0.19367537,-0.25612378,0.108796015,0.3957245,-0.66475385,-0.49634635,-0.19885668,0.46895856,-1.2949173,0.72817975,0.15956618,-0.6386906,-0.357521,-0.7832762,0.9044569,0.12250306,0.5189346,-0.10367725,0.17301106,0.97163117,0.90733314,-0.51268023,-0.19665995,-0.40119565,0.77367204,1
Foggy/foggy189.jpg,-0.21344683,0.82778114,-1.9085059,-0.5119057,-0.10468472,-0.55835503,0.083111465,-0.21433976,-0.7087004,0.9861882,1.353724,-0.1629391,-0.47974703,-1.1985171,0.6712357,-0.33091524,0.4019837,0.38793933,1.2817724,-0.040473975,-1.0440536,-1.1430254,1.2670022,0.5333736,-0.119323544,-0.55887276,0.93837726,1.6410059,-0.90528685,-1.5511281,0.37491816,1.2937511,1
Foggy/foggy19.jpg,0.46332553,1.045073,-0.4043417,-0.13156751,-0.523023,-0.2848974,-0.07293257,0.029664654,-0.10765255,-0.057051912,0.39416242,-0.7985493,0.5365291,-0.7130601,-0.20337422,-0.22277085,0.7242369,-0.037928768,0.6701695,-0.7573568,-0.28737807,-0.85251856,0.7471124,0.91382354,-0.3528946,0.11174366,1.1937023,1.2329522,-0.6986275,-0.82594585,0.28138632,0.80832887,1
Foggy/foggy190.jpg,-0.45284706,0.80383956,0.23911083,0.9881965,1.3982372,-0.35642734,0.343528,0.5035073,1.5159726,1.1214639,0.2777702,-1.505157,1.7352129,-0.40139192,0.8334495,-1.9803586,1.3268552,1.1925339,0.6864321,-2.5924823,-3.162676,0.90544003,0.74924445,1.9679186,1.5631886,0.04803169,1.6893486,2.164611,-1.876586,-1.7093444,-1.4912274,-0.70943695,1
Foggy/foggy191.jpg,1.2652059,0.90791523,0.7460125,0.59587884,-0.123345606,-1.012946,-0.13939951,0.51274073,1.8804297,-0.62760526,-2.5578725,0.40093982,0.38972625,-0.7916567,-0.3145554,0.48364323,1.0098269,1.7087326,2.087792,-3.3231,-0.5793129,-1.814866,1.0079778,3.5386825,1.882089,-1.4401042,2.5144029,1.0030001,-2.39128,0.62203443,0.864702,-2.1619213,1
Foggy/foggy192.jpg,0.22070102,1.1991378,-0.9566553,-0.943789,-0.094434425,-0.9573622,0.051493596,-0.6538163,0.030540712,-0.11863367,0.8428249,-0.20473665,-0.5000237,-0.28739837,0.6045871,-1.4164271,1.4648552,0.25186497,0.3512689,-0.015725946,-0.7424731,-0.76828027,0.90183467,0.6744453,-0.072487816,-0.15485449,1.4951515,1.2671967,-0.5358336,-1.3674273,-0.22908287,0.63920265,1
